"detritus_so",6.94391462497067
"detritus_d",362.910825101464
"x_detritus_s1",0.907989684765145
"x_detritus_s2",1.19380400810398
"x_detritus_s3",0.959499635393117
"x_detritus_d1",2.49722871260275
"x_detritus_d2",0.460574529162454
"x_detritus_d3",0.386184039185286
"xR_detritus_s1",11.9946672070634
"xR_detritus_s2",74.0678828104717
"xR_detritus_s3",15.2825816898197
"xR_detritus_d1",71.8456584481035
"xR_detritus_d2",63.3788299239426
"xR_detritus_d3",13.0770869770414
"discard_o",0.0400159945219345
"corpse_s1",0.0306163884185068
"corpse_s2",0.0292816333425579
"corpse_s3",0.0296547717533608
"corpse_d1",0.0848798964710256
"corpse_d2",0.0138039477245394
"corpse_d3",0.0134469110791107
"ammonia_so",35.3336018724396
"ammonia_d",158.652302161482
"x_ammonia_s1",0.055711513048235
"x_ammonia_s2",0.00914752955029752
"x_ammonia_s3",0.00793173759959779
"x_ammonia_d1",0.12104032728164
"x_ammonia_d2",0.000879903530591481
"x_ammonia_d3",0.000684116461139524
"nitrate_so",86.5165966760152
"nitrate_d",6238.24798942459
"x_nitrate_s1",0.00040793744859751
"x_nitrate_s2",0.0104308224715919
"x_nitrate_s3",0.00959956317238758
"x_nitrate_d1",0.00223756146908518
"x_nitrate_d2",0.00696196639538107
"x_nitrate_d3",0.00639435814472424
"phyt_so",3.44390909713806
"phyt_d",0.579595209299959
"omni_o",15.2851742899493
"carn_o",0.0172093736360134
"benthslar_o",3.25170370200662
"benths_o",1.0596940018428
"benthclar_o",0.00218930943354323
"benthc_o",0.20903128478597
"fishp_o",1.00423066602634e-12
"fishplar_o",2.68610499520849e-13
"fishd_o",0.352940040468177
"fishdlar_o",1.20651460995532e-07
"fishm_o",12.5355418612972
"bird_o",2.27270197086973e-322
"detritus_si",1.12349719299134
"ammonia_si",9.64892593730801
"nitrate_si",16.122268924958
"phyt_si",0.160973904659583
"benthslar_i",2.98470127443676
"benthclar_i",0.00320965190984651
"benths_i",1.67751631652737
"benthc_i",0.400006211478396
"discard_i",0.0114089437123978
"omni_i",1.05844371346018
"carn_i",0.131812532297733
"fishplar_i",7.4369658741773e-14
"fishdlar_i",5.50861040320142e-06
"fishp_i",7.44058322451902e-14
"fishm_i",0.221435275535418
"fishd_i",0.356693737691022
"bird_i",4.55497763981518e-06
"seal_o",2.32210853545386e-322
"seal_i",4.11046281222332e-05
"ceta_o",2.22329540628561e-322
"ceta_i",7.99504452635821e-06
"corpse_s0",0.197662354145949
"corpse_d0",0.0122794423408922
"kelpC",584.688621499725
"kelpN",82.843430222132
"kelpdebris",8.08845024756153
